Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 10:57:55,2018-05-24 10:57:55,0.006s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 10:57:55,2018-05-24 10:57:56,0.991s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 10:57:56,2018-05-24 10:57:59,3.194s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 10:57:59,2018-05-24 10:58:03,3.808s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 10:58:00,2018-05-24 10:58:00,0.013s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 10:58:00,2018-05-24 10:58:01,0.934s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 10:58:01,2018-05-24 10:58:03,2.663s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Close Browser,Chrome 66.0.3359.139,,2018-05-24 10:58:03,2018-05-24 10:58:05,1.449s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-24 10:58:04,2018-05-24 10:58:05,1.030s,PASSED
