Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:37,2018-05-24 11:03:40,2.852s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:40,2018-05-24 11:03:44,4.034s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:40,2018-05-24 11:03:40,0.002s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:40,2018-05-24 11:03:41,1.137s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:41,2018-05-24 11:03:44,2.714s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:44,2018-05-24 11:03:53,9.714s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:44,2018-05-24 11:03:44,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:44,2018-05-24 11:03:45,1.243s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:45,2018-05-24 11:03:53,8.298s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:53,2018-05-24 11:03:57,3.859s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:54,2018-05-24 11:03:54,0.002s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:54,2018-05-24 11:03:55,0.809s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:55,2018-05-24 11:03:57,2.769s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:03:57,2018-05-24 11:04:02,4.491s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:03:58,2018-05-24 11:03:58,0.029s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:03:58,2018-05-24 11:03:59,0.941s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:03:59,2018-05-24 11:04:02,3.282s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:04:02,2018-05-24 11:04:07,4.956s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:04:02,2018-05-24 11:04:02,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:04:02,2018-05-24 11:04:03,1.165s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:04:03,2018-05-24 11:04:07,3.619s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:04:07,2018-05-24 11:04:12,5.701s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:04:07,2018-05-24 11:04:07,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:04:07,2018-05-24 11:04:08,1.211s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:04:08,2018-05-24 11:04:12,4.265s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 11:04:12,2018-05-24 11:04:16,3.630s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 11:04:13,2018-05-24 11:04:13,0.001s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 11:04:13,2018-05-24 11:04:13,0.810s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 11:04:13,2018-05-24 11:04:16,2.650s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Close Browser,Chrome 66.0.3359.139,,2018-05-24 11:04:16,2018-05-24 11:04:18,1.427s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-24 11:04:17,2018-05-24 11:04:18,1.047s,PASSED
