Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:13:25,2018-05-24 14:13:25,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:13:25,2018-05-24 14:13:25,0.532s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:13:25,2018-05-24 14:13:28,2.836s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:13:28,2018-05-24 14:13:32,3.519s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:13:28,2018-05-24 14:13:28,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:13:28,2018-05-24 14:13:29,0.604s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:13:29,2018-05-24 14:13:32,2.811s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Negative Case/Login Fail - Button 1,Chrome 66.0.3359.139,,2018-05-24 14:13:32,2018-05-24 14:13:34,2.815s,PASSED
Statement - If (openBrowser == false),Chrome 66.0.3359.139,,2018-05-24 14:13:32,2018-05-24 14:13:32,0.000s,PASSED
callTestCase,Chrome 66.0.3359.139,,2018-05-24 14:13:32,2018-05-24 14:13:32,0.438s,PASSED
Statement - switch (data_expectedresult.toString()),Chrome 66.0.3359.139,,2018-05-24 14:13:32,2018-05-24 14:13:34,2.291s,PASSED
,,,,,,
Test Cases/Bold Key Login Page/Close Browser,Chrome 66.0.3359.139,,2018-05-24 14:13:34,2018-05-24 14:13:35,0.908s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-24 14:13:35,2018-05-24 14:13:35,0.737s,PASSED
